paper_id	item_type	content_kind	pdf_path	pdf_sha256	filename	title_query	resolved_title	authors	year	venue	doi	semantic_scholar_paper_id	match_confidence	match_status	bibtex_type	canonical_url	bibtex_key	text_path	chunk_path	abstract_source	date_indexed	notes
sha256-e00a03228b6ea9b5	article	pdf_backed	articles/chromatin_remodelers/Wani 2024 SciAdv - Genome wide nucleosome landscape shapes 3D chromatin organization.pdf	e00a03228b6ea9b5c1708a05f04eae566753849dff7b58a74b77e9609129b86e	Wani 2024 SciAdv - Genome wide nucleosome landscape shapes 3D chromatin organization.pdf	Genome wide nucleosome landscape shapes 3D chromatin organization	Genome wide nucleosome landscape shapes 3D chromatin organization	Shah Fouziya, Nils Krietenstein, U. S. Mir, Jakub Mieczkowski, M. Khan, A. Baba, Mohmmad Abaas Dar, Mohammad Altaf, Ajazul H Wani	2024	Science Advances	10.1126/sciadv.adn2955	3a4835d1b09277488b8510d34c973058c33d4742	1.0	matched	article	https://www.semanticscholar.org/paper/3a4835d1b09277488b8510d34c973058c33d4742	fouziya2024nucleosome	paper_index/text/sha256-e00a03228b6ea9b5.txt	paper_index/chunks/sha256-e00a03228b6ea9b5.jsonl	semantic_scholar	2026-04-17T03:28:31.851819+00:00	
sha256-faf2adb986388860	article	pdf_backed	articles/chromatin_remodelers/Wigley - Nature 2018 - Structure and regulation of the human INO80–nucleosome complex.pdf	faf2adb986388860e1d704ab99e42d2b4c5861e73831bb1285e47c597ab9378a	Wigley - Nature 2018 - Structure and regulation of the human INO80–nucleosome complex.pdf	Structure and regulation of the human INO80–nucleosome complex	Structure and regulation of the human INO80–nucleosome complex	Rafael Ayala, Oliver Willhoft, Ricardo J. Aramayo, Martin Wilkinson, Elizabeth A. McCormack, Lorraine Ocloo, Dale B. Wigley, Xiaodong Zhang	2018	Nature	10.1038/s41586-018-0021-6	6493037552275bb906a46c24ed032c3cda2094a9	1.0	matched_via_doi	article	https://doi.org/10.1038/s41586-018-0021-6	ayala2018structure	paper_index/text/sha256-faf2adb986388860.txt	paper_index/chunks/sha256-faf2adb986388860.jsonl		2026-04-17T03:28:33.131408+00:00	
sha256-fafb9c5be46dfb0e	article	pdf_backed	articles/chromatin_remodelers/Wigley - Science 2018 - Structure and dynamics of the yeast SWR1-nucleosome complex.pdf	fafb9c5be46dfb0ead86ffbabb57b194ba5141300793accf700ce06b1dbace33	Wigley - Science 2018 - Structure and dynamics of the yeast SWR1-nucleosome complex.pdf	Structure and dynamics of the yeast SWR1-nucleosome complex	Structure and dynamics of the yeast SWR1-nucleosome complex	Oliver Willhoft, Mohamed Ghoneim, Chia-Liang Lin, Eugene Y. D. Chua, Martin Wilkinson, Yuriy Chaban, Rafael Ayala, Elizabeth A. McCormack, Lorraine Ocloo, David S. Rueda, Dale B. Wigley	2018	Science	10.1126/science.aat7716	37b147bdacb32090116d769fdbed1b5a839bb46e	1.0	matched_via_doi	article	https://doi.org/10.1126/science.aat7716	willhoft2018swr1	paper_index/text/sha256-fafb9c5be46dfb0e.txt	paper_index/chunks/sha256-fafb9c5be46dfb0e.jsonl	semantic_scholar	2026-04-17T03:28:34.506102+00:00	
sha256-ebf8ea8a6a7b56b6	article	pdf_backed	articles/chromatin_remodelers/Wigley 2024 Nature - Nucleosome flipping drives kinetic proofreading and processivity by SWR1.pdf	ebf8ea8a6a7b56b63d2b976561db92f34dc6bc928c549b7df341c987b9e17f72	Wigley 2024 Nature - Nucleosome flipping drives kinetic proofreading and processivity by SWR1.pdf	Nucleosome flipping drives kinetic proofreading and processivity by SWR1	Nucleosome flipping drives kinetic proofreading and processivity by SWR1	Paul Girvan, Adam S. B. Jalal, Elizabeth A. McCormack, Michael T. Skehan, Carol L. Knight, Dale B. Wigley, David S. Rueda	2024	Nature	10.1038/s41586-024-08152-y	475606f22d001c1ea5a4aebac96d86de1364cf65		matched_via_doi	article	https://doi.org/10.1038/s41586-024-08152-y	girvan2024drives	paper_index/text/sha256-ebf8ea8a6a7b56b6.txt	paper_index/chunks/sha256-ebf8ea8a6a7b56b6.jsonl	semantic_scholar	2026-04-22T00:59:19.209656+00:00	
sha256-70b44ffb293633f2	article	pdf_backed	articles/chromatin_remodelers/Wu 2023 Science - Reorientation of INO80 on hexasomes reveals basis for mechanistic versatility.pdf	70b44ffb293633f23d3435af257acc8f7d79856c773f7d315672e9fcde9fdf87	Wu 2023 Science - Reorientation of INO80 on hexasomes reveals basis for mechanistic versatility.pdf	Reorientation of INO80 on hexasomes reveals basis for mechanistic versatility	Reorientation of INO80 on hexasomes reveals basis for mechanistic versatility	Wu, Hao, Muñoz, Elise N., Hsieh, Laura J., Chio, Un Seng, Gourdet, Muryam A., Narlikar, Geeta J., Cheng, Yifan	2023	Science	10.1126/science.adf4197	f13367809f310d063dfe1a10693c09e4818e3dcb	1.0	matched_via_zotero	article	https://www.science.org/doi/10.1126/science.adf4197	wu2023reorientation	paper_index/text/sha256-70b44ffb293633f2.txt	paper_index/chunks/sha256-70b44ffb293633f2.jsonl	manual_verified	2026-04-17T05:21:44.029782+00:00	venue_hint_mismatch:science!=sciencenewyorkny | zotero_bib_verified_match:wu_reorientation_2023 score=1.9300 reason=doi+title+year
sha256-1ebd92bfb968b72f	article	pdf_backed	articles/chromatin_remodelers/Wu 2024 Cell - Molecular basis of global promoter sensing and nucleosome capture by the SWR1 chromatin remodeler.pdf	1ebd92bfb968b72f9a816a9b6dacb0da1aa410f6f4a82e924949dda21282a678	Wu 2024 Cell - Molecular basis of global promoter sensing and nucleosome capture by the SWR1 chromatin remodeler.pdf	Molecular basis of global promoter sensing and nucleosome capture by the SWR1 chromatin remodeler	Molecular basis of global promoter sensing and nucleosome capture by the SWR1 chromatin remodeler	Robert K. Louder, Giho Park, Ziyang Ye, Justin S. Cha, Anne M. Gardner, Qin Lei, Anand Ranjan, Eva Höllmüller, Florian Stengel, B. Franklin Pugh, Carl Wu	2024	Cell	10.1016/j.cell.2024.09.007	b5c09afc59defe17c1718e48582642fa17397d0c		matched_via_doi	article	https://doi.org/10.1016/j.cell.2024.09.007	louder2024basis	paper_index/text/sha256-1ebd92bfb968b72f.txt	paper_index/chunks/sha256-1ebd92bfb968b72f.jsonl	semantic_scholar	2026-04-20T03:03:46.273507+00:00	
sha256-cec4722f9a886a61	article	pdf_backed	articles/chromatin_remodelers/bowman_2022_NatStructMolBiol_cryoem_chd1_defect.pdf	cec4722f9a886a6179782fa028fb38c2e45f9e81b4cadcd92e26f98dc2d97dd2	bowman_2022_NatStructMolBiol_cryoem_chd1_defect.pdf	Nucleosome recognition and DNA distortion by the	Nucleosome recognition and DNA distortion by the Chd1 remodeler in a nucleotide-free state	Ilana M. Nodelman, Sayan Das, Anneliese M. Faustino, Stephen D. Fried, Gregory D. Bowman, Jean-Paul Armache	2022	Nature Structural and Molecular Biology	10.1038/s41594-021-00719-x	af3e7cc5d35838fb5583a6bf5dfbdb7280fe3201	0.96	matched_via_doi	article	https://doi.org/10.1038/s41594-021-00719-x	nodelman2022nucleosome	paper_index/text/sha256-cec4722f9a886a61.txt	paper_index/chunks/sha256-cec4722f9a886a61.jsonl		2026-04-17T05:21:46.120782+00:00	crossref_venue_hint_mismatch:naturestructuralmolecularbiology!=naturestructuralandmolecularbiology
sha256-9e6319c4a9427689	article	pdf_backed	articles/chromatin_remodelers/hopfner_2018_INO80_struture.pdf	9e6319c4a942768915e5eed2eec3d9332e2ac7501c5d37acf13250771b12e6e1	hopfner_2018_INO80_struture.pdf	INO80 struture	Structural basis for ATP-dependent chromatin remodelling by the INO80 complex	Sebastian Eustermann, Kevin Schall, Dirk Kostrewa, Kristina Lakomek, Mike Strauss, Manuela Moldt, Karl-Peter Hopfner	2018	Nature	10.1038/s41586-018-0029-y	d7620dc292c604d2eb799ce08d9eaccfc1e55805	0.3942	matched_via_doi	article	https://doi.org/10.1038/s41586-018-0029-y	eustermann2018complex	paper_index/text/sha256-9e6319c4a9427689.txt	paper_index/chunks/sha256-9e6319c4a9427689.jsonl	semantic_scholar	2026-04-17T03:28:39.646241+00:00	year_hint_mismatch:2018!=2025
sha256-81c5c299302400c8	article	pdf_backed	articles/chromatin_remodelers/korber_2021_NatCommun_INO80_genome_information_processing.pdf	81c5c299302400c8b8bfe459e01dbb102c9f6880e85764b1062a1c3e09ab35db	korber_2021_NatCommun_INO80_genome_information_processing.pdf	Genome information processing by the INO80 chromatin remodeler positions nucleosomes	Genome information processing by the INO80 chromatin remodeler positions nucleosomes	Elisa Oberbeckmann, Nils Krietenstein, Vanessa Niebauer, Yingfei Wang, Kevin Schall, Manuela Moldt, Tobias Straub, Remo Rohs, Karl-Peter Hopfner, Philipp Korber, Sebastian Eustermann	2021	Nature Communications	10.1038/s41467-021-23016-z	628d308e55d79c461194536a926181f0f18267f2	1.0	matched_via_doi	article	https://doi.org/10.1038/s41467-021-23016-z	oberbeckmann2021nucleosomes	paper_index/text/sha256-81c5c299302400c8.txt	paper_index/chunks/sha256-81c5c299302400c8.jsonl	semantic_scholar	2026-04-17T05:21:49.840686+00:00	year_hint_mismatch:2021!=2020
sha256-35f8c0a812bbb25c	article	pdf_backed	articles/chromatin_remodelers/korber_2021_NatCommun_ruler_elements_set_nucleosome_arrays.pdf	35f8c0a812bbb25c4a6e4e37b41305eea3874023535defa6226ded7b8c11738d	korber_2021_NatCommun_ruler_elements_set_nucleosome_arrays.pdf	ruler elements set nucleosome arrays	Ruler elements in chromatin remodelers set nucleosome array spacing and phasing	Elisa Oberbeckmann, Vanessa Niebauer, Shinya Watanabe, Lucas Farnung, Manuela Moldt, Andrea Schmid, Patrick Cramer, Craig L. Peterson, Sebastian Eustermann, Karl-Peter Hopfner, Philipp Korber	2021	Nature Communications	10.1038/s41467-021-23015-0	5fe0ca441f7df29def23cb54bf9eecac8e0ac9d8	0.7	matched_via_doi	article	https://doi.org/10.1038/s41467-021-23015-0	oberbeckmann2021elements	paper_index/text/sha256-35f8c0a812bbb25c.txt	paper_index/chunks/sha256-35f8c0a812bbb25c.jsonl	semantic_scholar	2026-04-17T03:28:48.638372+00:00	year_hint_mismatch:2021!=2020
sha256-183e41ec3283410b	article	pdf_backed	articles/chromatin_structure_and_dynamics/Bustamante 2024 NatCommun - Angle between DNA linker and nucleosome core particle regulates array compaction revealed by individual-particle cryo-electron tomography.pdf	183e41ec3283410bf31c3e8acfdd4983bfde5705f8658be43c6cb5440bb4e2c1	Bustamante 2024 NatCommun - Angle between DNA linker and nucleosome core particle regulates array compaction revealed by individual-particle cryo-electron tomography.pdf	Angle between DNA linker and nucleosome core particle regulates array compaction revealed by individual-particle cryo-electron tomography	Angle between DNA linker and nucleosome core particle regulates array compaction revealed by individual-particle cryo-electron tomography	Meng Zhang, César Díaz-Celis, Jianfang Liu, Jinhui Tao, Paul D. Ashby, Carlos Bustamante, Gang Ren	2024	Nature Communications	10.1038/s41467-024-48305-1	690082232460c3c03bdeed800cb9bee3ec0cda17	1.0	matched_via_doi	article	https://doi.org/10.1038/s41467-024-48305-1	zhang2024nucleosome	paper_index/text/sha256-183e41ec3283410b.txt	paper_index/chunks/sha256-183e41ec3283410b.jsonl	semantic_scholar	2026-04-17T03:28:51.142970+00:00	
sha256-4bfc63b52e1192ad	article	pdf_backed	articles/chromatin_structure_and_dynamics/Collepardo-Guevara 2021 NatCommun - Nucleosome plasticity is a critical element of chromatin liquid–liquid phase separation and multivalent nucleosome interactions.pdf	4bfc63b52e1192adbb6585f7086e21c5780212596c93071135f46f25388c72e5	Collepardo-Guevara 2021 NatCommun - Nucleosome plasticity is a critical element of chromatin liquid–liquid phase separation and multivalent nucleosome interactions.pdf	Nucleosome plasticity is a critical element of chromatin liquid–liquid phase separation and multivalent nucleosome interactions	Nucleosome plasticity is a critical element of chromatin liquid–liquid phase separation and multivalent nucleosome interactions	Stephen E. Farr, Esmae J. Woods, Jerelle A. Joseph, Adiran Garaizar, Rosana Collepardo-Guevara	2021	Nature Communications	10.1038/s41467-021-23090-3	967d368fa73424923541d2d07406608e775e1e0b	1.0	matched_via_doi	article	https://doi.org/10.1038/s41467-021-23090-3	farr2021chromatin	paper_index/text/sha256-4bfc63b52e1192ad.txt	paper_index/chunks/sha256-4bfc63b52e1192ad.jsonl	semantic_scholar	2026-04-17T03:28:52.278646+00:00	year_hint_mismatch:2021!=2020
sha256-e69bade3c56b5975	article	pdf_backed	articles/chromatin_structure_and_dynamics/Collepardo-Guevara 2025 bioRxiv - Near-atomistic simulations reveal the molecular principles that control chromatin structure1and phase separation.pdf	e69bade3c56b5975015d74639c47acd0a96060055daa71dd27751424d6d43aa5	Collepardo-Guevara 2025 bioRxiv - Near-atomistic simulations reveal the molecular principles that control chromatin structure1and phase separation.pdf	Near-atomistic simulations reveal the molecular principles that control chromatin structure1and phase separation	Near-atomistic simulations reveal the molecular principles that control chromatin structure and phase separation	Kieran O. Russell, Yifang Chen, Jorge R. Espinosa, David Farré-Gil, Huabin Zhou, M. J. Maristany, Jose Ignacio Perez-Lopez, Jan Huertas, Modesto Orozco, Michael K. Rosen, Rosana Collepardo-Guevara	2025	bioRxiv	10.1101/2025.11.17.688899	3487655ff5d6e1c02656cac5cb96b09e9b7b4f61	1.0	matched	article	https://www.semanticscholar.org/paper/3487655ff5d6e1c02656cac5cb96b09e9b7b4f61	russell2025atomistic	paper_index/text/sha256-e69bade3c56b5975.txt	paper_index/chunks/sha256-e69bade3c56b5975.jsonl	semantic_scholar	2026-04-17T03:28:54.690184+00:00	
sha256-190b02467179f548	article	pdf_backed	articles/chromatin_structure_and_dynamics/Corrette 2025 NAR - Nucleosome placement and polymer mechanics explain genomic contacts on 100 kb scales.pdf	190b02467179f548d7eb941b7009f074c7c797fa923f86c748ac5df4644c424b	Corrette 2025 NAR - Nucleosome placement and polymer mechanics explain genomic contacts on 100 kb scales.pdf	Nucleosome placement and polymer mechanics explain genomic contacts on 100 kb scales	Nucleosome placement and polymer mechanics explain genomic contacts on 100 kb scales	John Corrette, Jiachun Li, Hanjuan Shao, Praveen Krishna Veerasubramanian, Andrew Spakowitz, Timothy L Downing, Jun Allard	2025	Nucleic Acids Research	10.1093/nar/gkaf670	ccbd93d5d0d6a40f52f68519eda3a8018b6372d1	1.0	matched_via_doi	article	https://doi.org/10.1093/nar/gkaf670	corrette2025contacts	paper_index/text/sha256-190b02467179f548.txt	paper_index/chunks/sha256-190b02467179f548.jsonl	semantic_scholar	2026-04-17T03:28:55.753576+00:00	
sha256-f9fde53543919256	article	pdf_backed	articles/chromatin_structure_and_dynamics/Grigoryev 2012 EMBOJ - short-nucleosome-repeats-impose-rotational-modulations-on-chromatin-fibre-folding.pdf	f9fde53543919256ca263dd44d635067098e5df9bbf25fb41c2803e843e3da95	Grigoryev 2012 EMBOJ - short-nucleosome-repeats-impose-rotational-modulations-on-chromatin-fibre-folding.pdf	Grigoryev 2012 EMBOJ short-nucleosome-repeats-impose-rotational-modulations-on-chromatin-fibre-folding	Short nucleosome repeats impose rotational modulations on chromatin fibre folding	Sarah Correll, Michael Schubert, S. Grigoryev	2012	The EMBO Journal	10.1038/emboj.2012.80	2bdd7d4e28c72520f24b6335d0fe25d93b92be01	1.0	matched	article	https://www.semanticscholar.org/paper/2bdd7d4e28c72520f24b6335d0fe25d93b92be01	correll2012fibre	paper_index/text/sha256-f9fde53543919256.txt	paper_index/chunks/sha256-f9fde53543919256.jsonl		2026-04-17T03:28:57.741737+00:00	
sha256-abf1f6e5492a6496	article	pdf_backed	articles/chromatin_structure_and_dynamics/Grigoryev 2023 MolCell - Cryoelectron tomography reveals the multiplex anatomy of condensed native chromatin and its unfolding by histone citrullination.pdf	abf1f6e5492a6496684c7d9680bbec022af684b0821dde018e90faac7c297cad	Grigoryev 2023 MolCell - Cryoelectron tomography reveals the multiplex anatomy of condensed native chromatin and its unfolding by histone citrullination.pdf	Cryoelectron tomography reveals the multiplex anatomy of condensed native chromatin and its unfolding by histone citrullination	Cryoelectron tomography reveals the multiplex anatomy of condensed native chromatin and its unfolding by histone citrullination	Jentink, Nathan and Purnell, Carson and Kable, Brianna and Swulius, Matthew T and Grigoryev, Sergei A	2023	Molecular Cell	10.1016/j.molcel.2023.08.017			manual_verified	article		jentink2023cryoelectron	paper_index/text/sha256-abf1f6e5492a6496.txt	paper_index/chunks/sha256-abf1f6e5492a6496.jsonl		2026-04-20T06:31:21.340861+00:00	pasted into library_add.py pdf flow | replaced via library_edit_bib.py | replaced via library_edit_bib.py
sha256-9356feaf12d2deeb	article	pdf_backed	articles/chromatin_structure_and_dynamics/Julicher 2024 arXiv - Active Loop Extrusion guides DNA-Protein Condensation.pdf	9356feaf12d2deeb1fb9238d60aa57c1041a6c9bdc368fe9e1f752e4b50bf28a	Julicher 2024 arXiv - Active Loop Extrusion guides DNA-Protein Condensation.pdf	Active Loop Extrusion guides DNA-Protein Condensation	Active Loop Extrusion guides DNA-Protein Condensation	Ryota Takaki, Y. Savich, Jan Brugués, F. Jülicher	2024	bioRxiv	10.1101/2024.07.03.601883	2478eee528090bb6490218a39631e18bb215eb73	1.0	matched	article	https://www.semanticscholar.org/paper/2478eee528090bb6490218a39631e18bb215eb73	takaki2024loop	paper_index/text/sha256-9356feaf12d2deeb.txt	paper_index/chunks/sha256-9356feaf12d2deeb.jsonl	semantic_scholar	2026-04-17T03:28:58.818598+00:00	
sha256-806ec83c22801901	article	pdf_backed	articles/chromatin_structure_and_dynamics/Kawaguchi 2025 SciAdv - Gene-scale in vitro reconstitution reveals histone acetylation directly controls chromatin architecture.pdf	806ec83c2280190159015bdd19a648a6059853bf32e8040abed0cacc9c3d7aeb	Kawaguchi 2025 SciAdv - Gene-scale in vitro reconstitution reveals histone acetylation directly controls chromatin architecture.pdf	Gene scale in vitro reconstitution reveals histone acetylation directly controls chromatin architecture	Gene-scale in vitro reconstitution reveals histone acetylation directly controls chromatin architecture.	Y. Fukai, T. Kujirai, M. Wakamori, Setsuko Kanamura, Lisa Yamauchi, Somayeh Zeraati, Satoshi Morita, Chiharu Tanegashima, Mitsutaka Kadota, Mikako Shirouzu, Hitoshi Kurumizaka, Takashi Umehara, Kyogo Kawaguchi	2025	Science advances	10.1126/sciadv.adx9282	5db30ba9a4b4c0eac7d4fcb76a613005bd5706d8		matched	article	https://www.semanticscholar.org/paper/5db30ba9a4b4c0eac7d4fcb76a613005bd5706d8	fukai2025vitro	paper_index/text/sha256-806ec83c22801901.txt	paper_index/chunks/sha256-806ec83c22801901.jsonl	semantic_scholar	2026-04-20T03:01:06.694909+00:00	
sha256-f3ef13a0ff81d479	article	pdf_backed	articles/chromatin_structure_and_dynamics/Lequieu 2024 bioRxiv - A molecular view into the structure and dynamics of phase-separated chromatin.pdf	f3ef13a0ff81d479ea885cc7b71fc1b2d3b72b565473c7b182533ee82f6c03e1	Lequieu 2024 bioRxiv - A molecular view into the structure and dynamics of phase-separated chromatin.pdf	A molecular view into the structure and dynamics of phase-separated chromatin	A Molecular View into the Structure and Dynamics of Phase-Separated Chromatin	Andrew Golembeski, Joshua Lequieu	2024	The Journal of Physical Chemistry. B	10.1021/acs.jpcb.4c04420	4229f60168aaee104d97d7dc1fc14c94a5e4b20b	1.0	matched	article	https://www.semanticscholar.org/paper/4229f60168aaee104d97d7dc1fc14c94a5e4b20b	golembeski2024dynamics	paper_index/text/sha256-f3ef13a0ff81d479.txt	paper_index/chunks/sha256-f3ef13a0ff81d479.jsonl	semantic_scholar	2026-04-17T03:29:00.293587+00:00	
